"HolderAddress","Balance","PendingBalanceUpdate"
"0x49d71131396f23f0bce31de80526d7c025981c4d","32408.397287","No"
"0xf9e5f9024c2f3f2908a1d0e7272861a767c9484b","10.3568235389599","No"
"0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633","0.680989079260546","No"
"0x5bd997039fff16f653ef15d1428f2c791519f58d","13.6648459460756","No"
"0xe604fd5b1317babd0cf2c72f7f5f2ad8c00adbe1","0.0993647607134245","No"
"0xa112c2354d27c2fb3370cc5d027b28987117a268","2.22367093557486","No"
"0x84646f736795a8bc22ab34e05c8982cd058328c7","0.034778376843656","No"
"0x4938960c507a4d7094c53a8cddcf925835393b8f","3.73202273834837","No"
"0xc97ddaa8091abaf79a4910b094830cce5cdd78f4","3.01615886574146","No"
"0x3631a32c959c5c52bc90ab5b7d212a8d00321918","2.86897759147477","No"
"0xf71042c88458ff1702c3870f62f4c764712cc9f0","2.87541780912829","No"
"0xb3b56c7bdc87f9deb7972cd8b5c09329ce421f89","1.5336563E-11","No"
"0xc6f39cff6797bac5e29275177b6e8e315cf87d95","8.871784E-12","No"
"0x0395e4a17ff11d36dac9959f2d7c8eca10fe89c9","2.81992042939984","No"
"0x514906fc121c7878424a5c928cad1852cc545892","611.181397700718","No"
"0x6f8a975758436a5ec38d2f9d2336504430465517","0.828389908789546","No"
"0x99b0d6641a63ce173e6eb063b3d3aed9a35cf9bf","41.3351767506523","No"
"0xae024f29c26d6f71ec71658b1980189956b0546d","19.9109349947155","No"
"0x2174b59efc21d9ef352816fca9eaa8ecb7cd170b","0.0244437095179154","No"
"0xd9cb261f6aae574f0f65343134c7643d5af67cd9","0.00626122761853051","No"
"0x5eade2ec8962f6a7b44cb047fc2f99d96a782c8c","0.276692482739408","No"
"0x1827781af4dec16984a5ef2f53da33c0d2bad2a3","0.00931875557141247","No"
"0x29646d51be36d51fb1ab723dec571cfdd0b38b58","0.022331206517492","No"
"0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","3.924684E-12","No"
"0x3fcd22ce2564b55016fb62149ee3a22ee20ecb97","0.0264528628546908","No"
"0xf8223241104612b335ec608325576b0569bc2d8d","4.67052282327E-07","No"
"0x56feaccb7f750b997b36a68625c7c596f0b41a58","3191.62006936726","No"
"0xbf06789ee859698ed737d6c9eb404791a85f5e9e","0.0166249791562448","No"
"0x00000000b1786c9698c160d78232c78d6f6474fe","1.7554200229052E-05","No"
"0x4c880f094ca2db92c0d0ee61b1792062ccc7273d","0.00325099890772067","No"
"0x8018280076d7fa2caa1147e441352e8a89e1ddbe","6.64174127964E-07","No"
"0x640236965becf920a70a5dcd44b5c9c18f283095","3.4564576083E-08","No"
"0x375a76eb73a6af2564c2e0878a04ec297bc4e83e","5.1738726909499E-05","No"
"0x82d324da4d5739c7b98905016ac9360099bda1fe","0.000361009359006642","No"
"0xa0f4d9d889bcff62d91eaeef4afa3ec797881ae0","0.00300416652140318","No"
"0x0ef8582381874780e4cdbbeaef8bfa1f9cd34dae","0.0406091762017696","No"
"0xc6f995016cd11ac03d61bc55634e87b2854d6827","0.629849173556548","No"
"0x96a17791c341a3e52bb64fb479e78693bb55b12e","2.74621703457E-07","No"
"0x2685c7adc794ecfeea51c01990423cd6c7b6e92f","5.5514860573444E-05","No"
"0xa8d25c5a6f832a9423038c86529391aa7b7f91a0","0.0474568535111625","No"
"0xe21161ba29422795888a2368716f7748884e7689","0.0280897425112248","No"
"0x354f38e5b57ab49f09a102ccb7e57e3ba1bfaa5b","0.00144353608422174","No"
"0x9a0903fc48c7b806d2b7c71e8b59571b2d7f7176","0.0192055586684063","No"
"0xd29277ad40bdecd22ec4fb4b2c981ca27583dd83","0.0524494005496578","No"
