"HolderAddress","Balance","PendingBalanceUpdate"
"0x0c7c84e8701c2c35c8e90ce96b70b63cba2def0c","0.658155717730617","No"
"0x0c8104e6f11bb81cbaf322e8ecb76c2da12ac713","0.0104636715682578","No"
"0x0cae65e8e7fcbc4fc5aaaa44c702386c7e08daad","0.05671199","No"
"0x0caf916dd637597fcaf7417c9f0588d9a80169f8","0.00806071","No"
"0x0cb6da5f041de52b5ea21411cc38b580d402b929","0.03558589","No"
"0x0cc315da0aaf42b3ab1a1752bf047d97fee09607","0.00976717","No"
"0x0cc6bc9c43cb1bc1f17a146dc3a857f4b009bdff","0.280930421729765","No"
"0x0cd532bc9fa090fd5c40f83f4a77cca24028ae9e","0.04792485","No"
"0x0cd6f5faf24c1f65659c9a28503fa6cb89f132d3","0.00926411211438511","No"
"0x0cd77ceb5a21e35414478928ce54c2db22189510","0.04028493","No"
"0x0cd90b3e5f02e57c87bcb995c6defa22ed519e47","0.08169435","No"
"0x0cdde11b44baff28b0207c517e66c04c25f7d892","0.01737671","No"
"0x0ce1d4fbbd736cd3eeeb380b36ee47ab31da2d5e","0.030826042229843","No"
"0x0d35d16e4ceaf84c6aaae70e55e8c72b55b25808","0.00770013","No"
"0x0d393e0088773d6c02ef28d98633d52be2a4e8c4","0.0146426","No"
"0x0d481b1446e9cccc87ac12ad52fc34ad22e5498c","0.304804383501086","No"
"0x0d486c558d21966f26e3041fc4a11b70ed5d37a8","0.04260817","No"
"0x0d534993d5dd9928c2385099491e06a0d223c67e","0.01506067","No"
"0x0d5adbb30c504029dbb60cdc0947a3d296b01900","0.01906034","No"
"0x0d72fbc4aa7c2882c6c386b73465934296796a23","0.01012935","No"
"0x0d88bedecc0a53e2d380fc77569d57c4b7b57d69","0.04578343","No"
"0x0d89db7d8da4292e2623945131ae65f144c7d06b","0.537603313262435","No"
"0x0d8c4a6a11f00231c5bff40801107c0fb455670e","0.02361332","No"
"0x0d8f613e311e6339f9b5d34999ba12d7c85a9692","1.93200262456383","No"
"0x0da36fd364474e23a8d9d165c7abea79d89797af","0.01254958","No"
"0x0da8c2110537a29eeb7da8cb9c37b38fc859f799","0.05381476","No"
"0x0db4f80c92be5cdae42b090535a7bf49b1fecc54","0.02441489","No"
"0x0dbbfa0960f1c54e6039350ba2e3bf014746bdd2","0.355177590897467","No"
"0x0dc84cd4c8e5b8177d7fd2a39dc660a080bec905","0.02550394","No"
"0x0ddbfedb21053c95c235e8b3ededf351f612b94f","4.59668300731513","No"
"0x0de51a4fbe7f458b785c6a47339363cd18dc9a60","0.02646826","No"
"0x0de9617764105a4f72bf297a5ab223cee6972cbe","0.02762827","No"
"0x0dee5c948bd47fcfa205313b546c7336168475cd","0.00713672506457222","No"
"0x0df67979f448accdd15865b4194d2d364da55c2d","0.01862453","No"
"0x0dfc09c73b00499ba9dce04e90aa2db13208fcab","0.021051","No"
"0x0dff3c359bf36d16489251eda325115d8759fb9d","49.1618284202301","No"
"0x0e0e6d2879374e0a6ce25be1215f2d89f2fd0511","1.84345910523676","No"
"0x0e134124dad59b5b3b219ad40de7143140799b39","0.0303421534528688","No"
"0x0e17c0f703edf56e5d919c50e6d815ef7a96a971","0.00906067","No"
"0x0e1a55d27ff91c1884d46518c9c03615fda724bb","0.0323841079529914","No"
"0x0e2481cdc9ffd4da1ee17b3060d41c7a0a4906b7","0.338420207499747","No"
"0x0e25a2fe92fe358a0587e5114b9f15fbe86a35b3","0.059548247743812","No"
"0x0e2a9351e19f0e5216c92988e78415a75bd80ac1","0.06765096","No"
"0x0e3a7f83de79fd887efa2cfa795df1fcab07f08a","0.200494216236683","No"
"0x0e4e59eccbb16fb128ee4008804f7b283529c55b","0.2390833","No"
"0x0e537cf72f1abfdafb1a6a5e407a2e4b9d1bef91","0.0806528844412902","No"
"0x0e5437f796a129e69ee0e148683014214a3e6caa","0.0251975869220024","No"
"0x0e6afbbe234e41e6d7826dd3d8df38662611e318","0.02505433","No"
"0x0e7979e4c1f6aa16609e6a45d1d17af67a114ba2","0.02572848","No"
"0x0e8d670d40f8784c7ebb1f1a67902a6086f5f87c","0.03701189","No"
"0x0e943351b1f75bb4ca3049891b3b767c2ae3f8af","0.0053398483281154","No"
"0x0e9f6cdcafa80af5c97fe6c0e6c750860eb48ae7","0.00352942806968531","No"
"0x0eb5e8172dd418b11944dd8521b33d1510cbdbd0","0.0641068115985501","No"
"0x0eb782fca305781c9adeb92a78e8d2077f2b60a1","19.0226161668411","No"
"0x0eb8fef18dde7b4cbffde858f1e0edd46d075d0d","0.04962777","No"
"0x0ebab19f412e1afd2b90842e5c632aa186a4f60d","0.776693746917881","No"
"0x0ec3155c6eaa1a2accc84ead8886a232d86090be","0.00704482","No"
"0x0ece18151e2cdd338b3705f2849b37a43e6edc4f","0.01052303","No"
"0x0ed73a68c81bc5983d92bbef9412a4f15f7dfba1","0.04156982","No"
"0x0eea8206470a6486006ec197742733598f0741c7","0.00820672","No"
"0x0ef9fb41166db3573381c906001abd63107a0db9","0.00717539655913532","No"
"0x0efdd7de9d9593b1fab28b8d5d048c787dc503ed","0.02447814","No"
"0x0f0539c7f41f3ac32da940d84b479223c9d2d71b","0.03793185","No"
"0x0f09eea2e67172b747892d6935f0e76eeb4a53ba","0.03400502","No"
"0x0f2a53194bddcf5d5f04703d41d46c101a109ab6","0.03382637","No"
"0x0f3aa5bb6008e2a4d18df7a5a1c4ff0228a749da","5.30516898646675","No"
