"HolderAddress","Balance","PendingBalanceUpdate"
"0xbd17b1ce622d73bd438b9e658aca5996dc394b0d","4958.5481330642","No"
"0x9d074e37d408542fd38be78848e8814afb38db17","9432.5945665","No"
"0xdc98556ce24f007a5ef6dc1ce96322d65832a819","61355.0775732036","No"
"0xdddddd45683a6a6cd0fafba624b539c3b59175ce","3.2265526275E-08","No"
"0x8ee18d15233af57ab1c26e2bf8f3a488b70577c3","1","No"
"0xffbbafadef0e06676eedd3b727c2e4d48907c754","1E-18","No"
"0x5c4443705e21542b72b7482d48628a40bd42c244","0.00798684306436416","No"
"0xfc69506a34b8def4cc2db0f6518797e819a8b8fc","7.44782355744E-07","No"
"0xc3e42ccf9d7f091e628beea4cbdfe9e81179ac26","0.253105349389657","No"
"0x62d06a9f0ad6b2e0cca5472f06e982d00bdf306a","0.479351515098226","No"
"0xf33678d4b5b8b1ccc8381392efd77126add10111","0.0146804811286717","No"
"0xd836da33a6629548271eb9ef4f62d083376eb4a6","102.438632971598","No"
"0xa71b272556c04106fe9c65166e17df7f2f1faefe","0.740175824097188","No"
"0x6c3e007377effd74afe237ce3b0aeef969b63c91","0.118115427948086","No"
"0x494cc492c9f01699bff1449180201dbfbd592ea5","1E-18","No"
"0xd6b6c1d686d67a3cda450d31fc9d4463f7a1bfac","0.254942498387901","No"
"0x18c5633b8aa91293ae09c2b1f87b57c028884c34","1.3766607479987","No"
"0xf753fab779741bb15a2d7cca7fdaa55b4884a987","0.412262183252293","No"
"0x58edb6f0ffffe081de157789053cee5dcd774da0","1E-18","No"
"0x3f499fe484a61af03b01ea5c81eab14f67c11a5a","1E-18","No"
"0xd3ba084c0f8979aac26d4ecef82730ac77ae7aab","4.6694065571875","No"
"0x102e99d7ad45ed83484dc986cd1c78648bd79850","4.316590447E-09","No"
"0x1b2601c417dcdf034fc688b912c4aaa52f146742","2.59936563281978","No"
"0x71881d9a658a4f84ff0f751e4196074079db6e6e","239.103888385188","No"
"0x747dcca51350951ba6fd32603a8da8dd745e7da0","0.0141830667713945","No"
"0x31e523f2fee6ea62f6eb4b9b04beb96027db27ed","9.603336865E-09","No"
"0x218eeb386835ed44bc6d560fa203218aa2f50145","9.2704985054E-08","No"
"0xc75c0cfbe99551e35f93398b03f1bc2110f6fc54","1E-18","No"
"0x0a2a34cdfbade6634d902d0d0a8dc7533d26f7e3","23.4861459337742","No"
"0x2c086b63a4f480dbd24fbb6ba0e8971e344e96e8","0.0209795006364456","No"
"0x9195bcd64d01c55a495f67364ff1d24c9df59540","0.0240652131790684","No"
"0x0cf2a4c3a97aa46fef21bfa612799553cc2c48e6","3.9908920179211E-05","No"
"0xff12824372869c71feddb59238b8b308730cbf59","4.24740084121559","No"
"0x56dba2a052bc7009b2c5dd1463a8f30b7475893c","0.296360021224501","No"
"0xff773b585638d599c64d8ac02e73d12bd9807c30","0.00341334979711443","No"
"0x12d964f702db7b301765c0066a04ec4fbdb59e3a","1.39559548410955","No"
"0xca545636eeee744824e444ac162aff848c26bad7","0.000158103952814501","No"
